UniProt,PFAM,Count
A0A024QZX3,Serpin,1
A0A024R1K8,PRP21_like_P,1
A0A024R1K8,Surp,2
A0A024R1K8,ubiquitin,1
A0A024R5K8,Serpin,1
A0A087WVQ9,GTP_EFTU,1
A0A087WVQ9,GTP_EFTU_D2,1
A0A087WVQ9,GTP_EFTU_D3,1
A0A087WXK8,FAM83,1
A0A087WXK8,PLDc_2,1
A0A0C4DFW6,FOXP-CC,1
A0A0C4DFW6,Forkhead,2
A0A0G2JPT5,Rad17,1
B0YJC4,Filament,1
B0YJC4,Filament_head,1
E7EVX8,Nop,1
E7EVX8,Prp31_C,1
H7C0X8,Gelsolin,1
O00148,DEAD,1
O00148,Helicase_C,1
O00148,ResIII,1
O00217,Fer4,2
O00217,Fer4_10,1
O00217,Fer4_4,1
O00217,Fer4_7,1
O00217,Fer4_9,1
O00273,CIDE-N,1
O00273,DFF-C,1
O14786,CUB,2
O14786,DUF3481,1
O14786,F5_F8_type_C,2
O14786,MAM,1
O14787,HEAT,1
O14787,HEAT_EZ,1
O14787,IBN_N,1
O14796,SH2,1
O15131,Arm,8
O15131,Arm_3,1
O15131,HEAT,1
O15131,HEAT_2,1
O15131,HEAT_EZ,1
O15131,IBB,1
O15273,Telethonin,1
O15372,JAB,1
O15372,eIF3h_C,1
O43432,MA3,1
O43432,MIF4G,1
O43432,W2,1
O43490,Prominin,1
O43731,ER_lumen_recept,1
O43809,NUDIX_2,1
O60496,IRS,1
O60664,Perilipin,1
O60671,Rad1,1
O75132,Dimer_Tnp_hAT,1
O75132,zf-BED,4
O75419,CDC45,3
O75448,Med24_N,1
O75569,dsrm,2
O75607,Nucleoplasmin,1
O75822,eIF3_subunit,1
O75940,SMN,1
O75955,Band_7,1
O94907,Dickkopf_N,1
O95218,zf-RanBP,2
O95551,Exo_endo_phos,1
O95551,UBA_4,1
O95613,PACT_coil_coil,1
O95685,CBM53,1
O95685,CBM_21,1
O96006,Dimer_Tnp_hAT,1
O96006,zf-BED,1
P02768,Serum_albumin,3
P02787,Transferrin,2
P04406,Gp_dh_C,1
P04406,Gp_dh_N,1
P05388,RL10P_insert,1
P05388,Ribosomal_60s,1
P05388,Ribosomal_L10,1
P06733,Enolase_C,1
P06733,Enolase_N,1
P06733,MR_MLE_C,1
P06744,PGI,1
P07332,PK_Tyr_Ser-Thr,1
P07332,Pkinase,1
P07332,SH2,1
P11309,Kdo,1
P11309,Kinase-like,1
P11309,PK_Tyr_Ser-Thr,1
P11309,Pkinase,1
P12268,CBS,2
P12268,FMN_dh,1
P12268,IMPDH,1
P12268,NMO,1
P13693,TCTP,1
P13984,TFIIF_beta,1
P13984,TFIIF_beta_N,1
P14866,RRM_1,2
P14866,RRM_5,2
P14866,RRM_8,1
P15151,C2-set_2,1
P15151,V-set,1
P15172,Basic,1
P15172,HLH,1
P15172,Myf5,1
P16885,C2,1
P16885,PI-PLC-X,1
P16885,PI-PLC-Y,1
P16885,SH2,2
P16885,SH3_1,1
P16885,SH3_2,1
P16885,SH3_9,1
P17301,FG-GAP,2
P17301,Integrin_alpha2,1
P17301,VWA,1
P17301,VWA_2,1
P17706,Y_phosphatase,1
P20290,NAC,1
P20807,Calpain_III,1
P20807,Calpain_u2,1
P20807,EF-hand_5,1
P20807,EF-hand_8,1
P20807,Peptidase_C2,1
P22413,Endonuclease_NS,1
P22413,Phosphodiest,1
P22413,Somatomedin_B,2
P22415,HLH,1
P35250,AAA,1
P35250,DNA_pol3_delta2,1
P35250,Rep_fac_C,1
P39019,Ribosomal_S19e,1
P40818,Rhodanese,1
P40818,UCH,1
P40818,UCH_1,1
P40818,USP8_dimer,1
P40938,AAA,1
P40938,DNA_pol3_delta2,1
P40938,Rad17,1
P42566,EF-hand_4,3
P42574,Peptidase_C14,1
P42681,PK_Tyr_Ser-Thr,1
P42681,Pkinase,1
P42681,SH2,1
P42681,SH3_1,1
P42681,SH3_9,1
P42768,PBD,1
P42768,WH1,1
P42768,WH2,1
P46937,WW,2
P47914,Ribosomal_L29e,1
P48444,Adap_comp_sub,1
P48444,Clat_adaptor_s,1
P51398,DAP3,1
P52298,RRM_1,1
P53597,CoA_binding,1
P53597,Ligase_CoA,1
P53597,Succ_CoA_lig,1
P54710,ATP1G1_PLM_MAT8,1
P54753,EphA2_TM,1
P54753,Ephrin_lbd,1
P54753,Ephrin_rec_like,1
P54753,PK_Tyr_Ser-Thr,1
P54753,Pkinase,1
P54753,SAM_1,1
P54753,SAM_2,1
P54753,fn3,2
P55036,Ssl1,1
P55036,UIM,2
P55036,VWA,1
P55036,VWA_2,1
P55345,MTS,1
P55345,PrmA,1
P55345,SH3_1,1
P55345,SH3_2,1
P55345,SH3_9,1
P57087,I-set,1
P57087,Ig_2,1
P57087,Ig_3,1
P57087,V-set,1
P57087,ig,2
P57740,Nup84_Nup100,1
P59998,ARPC4,1
P61006,Arf,1
P61006,Gtr1_RagA,1
P61006,Ras,1
P61006,Roc,1
P61073,7TM_GPCR_Srsx,1
P61073,7tm_1,1
P61073,CXCR4_N,1
P61086,UBA,1
P61086,UQ_con,1
P61927,Ribosomal_L37e,1
P61978,KH_1,3
P61978,ROKNT,1
P62841,Ribosomal_S19,1
P62854,Ribosomal_S26e,1
P67809,CSD,1
P78332,G-patch,1
P78332,OCRE,1
P79522,zf-CCCH,1
P98077,PID,1
P98077,SH2,1
P98172,Ephrin,1
Q02543,Ribosomal_L18A,1
Q04721,Ank,3
Q04721,Ank_2,2
Q04721,Ank_4,1
Q04721,Ank_5,2
Q04721,EGF,28
Q04721,EGF_CA,10
Q04721,NOD,1
Q04721,NODP,1
Q04721,Notch,3
Q04721,hEGF,26
Q06587,RAWUL,1
Q06587,zf-C3HC4,1
Q06587,zf-C3HC4_2,1
Q06587,zf-C3HC4_3,1
Q06587,zf-RING_2,1
Q06587,zf-RING_UBOX,1
Q07820,Bcl-2,1
Q08J23,Methyltr_RsmB-F,1
Q0WX57,UCH,1
Q0WX57,UCH_1,1
Q10589,BST2,1
Q12904,tRNA_bind,1
Q13077,TRAF_BIRC3_bd,1
Q13362,B56,1
Q13395,SpoU_methylase,1
Q13415,AAA,1
Q13415,AAA_16,1
Q13415,AAA_22,1
Q13415,AAA_lid_10,1
Q13415,BAH,1
Q13415,Cdc6_C,1
Q13464,PK_Tyr_Ser-Thr,1
Q13464,Pkinase,1
Q13464,Rho_Binding,1
Q13523,PK_Tyr_Ser-Thr,1
Q13523,Pkinase,1
Q14444,Caprin-1_C,1
Q14444,Caprin-1_dimer,1
Q14697,Gal_mutarotas_2,1
Q14697,Glyco_hydro_31,1
Q15011,ubiquitin,1
Q15428,SF3A2,1
Q15428,zf-met,1
Q16666,HIN,2
Q16666,PYRIN,1
Q16720,ATP_Ca_trans_C,1
Q16720,Cation_ATPase,1
Q16720,Cation_ATPase_C,1
Q16720,Cation_ATPase_N,1
Q16720,E1-E2_ATPase,2
Q16720,Hydrolase,1
Q16720,Hydrolase_3,1
Q17RY0,CEBP_ZZ,1
Q17RY0,RRM_1,1
Q17RY0,RRM_7,1
Q2Q1W2,DUF5128,1
Q2Q1W2,Filamin,1
Q2Q1W2,NHL,6
Q2Q1W2,zf-B_box,1
Q32MZ4,LRRFIP,1
Q4LE63,ATP_Ca_trans_C,1
Q4LE63,Cation_ATPase,1
Q4LE63,Cation_ATPase_C,1
Q4LE63,Cation_ATPase_N,1
Q4LE63,E1-E2_ATPase,2
Q4LE63,Hydrolase,1
Q4LE63,Hydrolase_3,1
Q53R41,FAST_1,1
Q53R41,FAST_2,1
Q53R41,RAP,1
Q53T94,zf-RRN7,1
Q5JP53,Tubulin,1
Q5JP53,Tubulin_C,1
Q5JR95,Ribosomal_S8e,2
Q5JTZ9,tRNA-synt_2c,1
Q5JTZ9,tRNA_SAD,1
Q5M7Z0,Prok-RING_4,1
Q5M7Z0,zf-C3HC4,1
Q5M7Z0,zf-C3HC4_2,1
Q5M7Z0,zf-C3HC4_3,1
Q5M7Z0,zf-RING_2,1
Q5M7Z0,zf-RING_5,1
Q5M7Z0,zf-RING_UBOX,1
Q5QJE6,Fcf2,1
Q5T160,DALR_1,1
Q5T160,tRNA-synt_1d,1
Q5T200,zf-CCCH,1
Q5T6F2,DUF3697,1
Q5VV42,Radical_SAM,1
Q5VV42,TRAM,1
Q5VV42,UPF0004,1
Q6P1Q0,LETM1_RBD,1
Q6Q788,Apolipoprotein,2
Q7L4I2,SMAP,1
Q7L7X3,PK_Tyr_Ser-Thr,1
Q7L7X3,Pkinase,1
Q7Z6K1,THAP,1
Q7Z7A3,ATP_bind_3,1
Q7Z7A3,zn-ribbon_14,1
Q86WX3,AROS,1
Q86X55,CARM1,1
Q86X55,MTS,1
Q86X55,Methyltransf_11,1
Q86X55,Methyltransf_25,1
Q86X55,Methyltransf_9,1
Q86X55,PRMT5,1
Q86X55,PrmA,1
Q86XI2,Condensin2nSMC,1
Q86YM7,WH1,1
Q8IV63,PK_Tyr_Ser-Thr,1
Q8IV63,Pkinase,1
Q8IV63,zinc_ribbon_2,1
Q8IWJ2,GRIP,1
Q8IWJ2,Rab_bind,1
Q8IWR0,zf-CCCH,1
Q8IWX7,UNC45-central,1
Q8IX18,DEAD,1
Q8IX18,DUF2075,1
Q8IX18,HA2,1
Q8IX18,Helicase_C,1
Q8IX18,OB_NTP_bind,1
Q8IXT5,RRM_1,2
Q8IZ21,RPEL,3
Q8J015,Ribosomal_L13,1
Q8N1I0,DHR-2_Lobe_A,1
Q8N1I0,DHR-2_Lobe_B,1
Q8N1I0,DHR-2_Lobe_C,1
Q8N1I0,DOCK-C2,1
Q8N1I0,DOCK_N,1
Q8N1I0,SH3_2,1
Q8N1W1,C1_1,1
Q8N1W1,PH_16,1
Q8N1W1,RhoGEF,1
Q8N2Q7,Abhydrolase_3,1
Q8N2Q7,BD-FAE,1
Q8N2Q7,COesterase,1
Q8N684,RRM_1,1
Q8TBF4,RRM_1,1
Q8TBF4,RRM_5,1
Q8TBF4,zf-CCHC,1
Q8TBM8,DUF1977,1
Q8TBM8,DnaJ,1
Q8TEX9,HEAT,1
Q8TEX9,HEAT_EZ,1
Q8TEX9,IBN_N,1
Q92538,DCB,1
Q92538,Sec7,1
Q92538,Sec7_N,1
Q92546,Rgp1,2
Q92625,Ank,5
Q92625,Ank_2,3
Q92625,Ank_3,3
Q92625,Ank_4,3
Q92625,Ank_5,3
Q92625,PID,1
Q92625,SAM_1,2
Q92625,SAM_2,2
Q92900,AAA_11,2
Q92900,AAA_12,1
Q92900,AAA_19,1
Q92900,AAA_30,1
Q92900,ResIII,1
Q92900,UPF1_1B_dom,1
Q92900,UPF1_Zn_bind,1
Q93034,Cullin,1
Q93034,Cullin_Nedd8,1
Q969U7,PAC2,1
Q969Z0,FAST_1,1
Q969Z0,FAST_2,1
Q969Z0,RAP,1
Q96DA6,DnaJ,1
Q96EH5,Ribosomal_L39,1
Q96G21,Brix,1
Q96I25,G-patch,1
Q96I25,RRM_1,1
Q96I59,tRNA-synt_2,1
Q96I59,tRNA_anti-codon,1
Q96J01,ANAPC4_WD40,1
Q96J01,PD40,1
Q96J01,WD40,3
Q96J01,eIF2A,1
Q96L91,EP400_N,1
Q96L91,HSA,1
Q96L91,Helicase_C,1
Q96L91,SNF2-rel_dom,1
Q96N67,DHR-2_Lobe_A,1
Q96N67,DHR-2_Lobe_B,1
Q96N67,DHR-2_Lobe_C,1
Q96N67,DOCK-C2,1
Q96N67,DOCK_C-D_N,1
Q96Q11,PolyA_pol,1
Q96Q11,PolyA_pol_RNAbd,1
Q96QU8,IBN_N,1
Q96QU8,Xpo1,1
Q96T21,Ribosomal_L7Ae,1
Q99700,LsmAD,1
